"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value","disease"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.025,52243,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.1,52243,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.25,52243,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.5,52244,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.75,52291,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.9,52573,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"quantile",0.975,53411,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"mean",NA,53969,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.025,47555,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.1,49089,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.25,50866,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.5,53341,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.75,56390,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.9,59661,"sari"
"DE","00+",2025-03-06,2025-03-02,0,"quantile",0.975,63940,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"mean",NA,55070,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.025,53123,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.1,53315,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.25,53707,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.5,54519,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.75,55846,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.9,57556,"sari"
"DE","00+",2025-03-06,2025-02-23,-1,"quantile",0.975,60103,"sari"
"DE","00+",2025-03-06,2025-02-16,-2,"mean",NA,53453,"sari"
"DE","00+",2025-03-06,2025-02-16,-2,"quantile",0.025,52995,"sari"
"DE","00+",2025-03-06,2025-02-16,-2,"quantile",0.1,52995,"sari"
"DE","00+",2025-03-06,2025-02-16,-2,"quantile",0.25,52995,"sari"
"DE","00+",2025-03-06,2025-02-16,-2,"quantile",0.5,53005,"sari"
"DE","00+",2025-03-06,2025-02-16,-2,"quantile",0.75,53249,"sari"
